222,5,163,195,1011,388,1346,136,80,1156,1022,5,42,1173,310,123,47,85,421,65,711,1392,994,29,161,228,7,65,176,35,2734,100,6548,268,23,370,99,57,1340,311,120,138,339,711,63,21,473,133,23,87,9
148,8,104,23,1424,250,608,165,103,609,788,9,39,1222,298,189,56,162,502,36,536,1296,1355,45,145,298,5,60,101,71,4240,62,7402,204,10,305,115,49,1296,275,114,120,171,816,52,4,427,164,59,127,0
288,8,156,101,1349,339,766,88,139,906,670,13,49,1346,432,96,63,85,433,36,624,1755,1049,114,273,209,5,64,75,48,2206,77,11755,131,24,511,79,30,1213,278,103,181,210,803,129,7,329,95,28,166,19
163,7,272,21,1035,395,1129,61,153,806,1061,11,22,1141,589,146,92,134,581,26,755,2263,1226,103,264,216,11,100,109,72,4287,113,8631,340,28,623,94,73,1510,309,275,143,213,822,138,9,389,374,14,154,1
168,9,273,75,1256,372,925,248,126,1413,1014,12,46,1841,616,191,137,93,586,31,790,2221,834,159,169,172,7,122,203,76,3150,114,7532,396,46,693,108,49,1807,339,155,100,346,1203,126,11,601,299,37,170,8
151,5,212,82,1431,386,741,215,190,739,356,21,13,1585,495,181,88,185,462,20,738,1970,764,142,181,234,4,132,102,55,2953,87,7249,281,89,1115,105,59,1621,314,160,130,201,796,129,24,561,371,49,154,11
180,5,210,4,715,297,412,0,127,822,605,6,4,1197,571,402,77,253,348,20,513,1705,631,143,300,150,7,125,84,50,3881,47,6199,353,57,1380,29,66,1250,215,131,94,200,514,129,9,483,14,65,147,10
175,2,135,190,2318,376,1853,207,134,744,828,4,64,1151,483,260,133,90,595,8,858,1566,580,114,238,140,0,173,120,55,3505,126,4867,271,42,1317,81,46,1013,384,62,50,170,594,142,4,453,391,18,218,4
249,8,187,291,1982,341,545,186,171,811,742,2,30,1551,430,466,84,143,331,13,511,1556,1007,97,204,134,4,80,107,44,3581,101,4324,187,17,806,127,46,1379,410,169,70,323,914,88,2,640,155,21,127,16
283,6,208,130,1729,431,2109,269,108,440,910,6,36,2049,361,123,177,180,463,19,581,1745,1037,154,178,196,2,100,144,97,3478,138,5659,269,35,392,87,57,1379,341,153,103,364,820,150,5,636,196,10,224,5
222,2,310,207,1961,384,631,108,155,1339,806,4,34,1827,621,175,335,175,481,30,963,3079,1280,221,259,184,3,364,127,82,4124,169,6341,388,30,577,123,68,1571,415,156,98,488,937,170,2,734,375,42,210,6
